# The rewrite census: how often each rewrite is admitted per bench program.
# Written by `scripts/rewrite_census.py --bless`; a drop against it fails `make rewrite-census`.
# program <TAB> commit (a library checkout's; `-` for an in-repo lane) <TAB> rule <TAB> count
tween	9781cd628	R-CharWalk	10
tween	9781cd628	R-CompleteWrite	6
tween	9781cd628	R-Header	10
tween	9781cd628	R-Push	3
tween	9781cd628	R-RecPtr	3
tween	9781cd628	R-RetAdopt	3
tween	9781cd628	R-TextBorrow	11
tween	9781cd628	R-WorkBuffer	2
web	57b1addcf	R-Base	6
web	57b1addcf	R-CharWalk	10
web	57b1addcf	R-CompleteWrite	6
web	57b1addcf	R-Header	2
web	57b1addcf	R-Invariant	6
web	57b1addcf	R-RetAdopt	3
web	57b1addcf	R-SplitTable	1
web	57b1addcf	R-TextBorrow	15
web	57b1addcf	R-ValueLocal	6
web	57b1addcf	R-ValueRecord	1
web	57b1addcf	R-WorkBuffer	1
zttext	628a7b6dd	R-Base	42
zttext	628a7b6dd	R-CharWalk	18
zttext	628a7b6dd	R-CompleteWrite	195
zttext	628a7b6dd	R-Header	108
zttext	628a7b6dd	R-Invariant	14
zttext	628a7b6dd	R-LoopBuffer	5
zttext	628a7b6dd	R-Push	16
zttext	628a7b6dd	R-PushFill	2
zttext	628a7b6dd	R-PushFill/record	1
zttext	628a7b6dd	R-PushRec	28
zttext	628a7b6dd	R-RecPtr	53
zttext	628a7b6dd	R-RetAdopt	3
zttext	628a7b6dd	R-Scalar	2
zttext	628a7b6dd	R-TextBorrow	16
zttext	628a7b6dd	R-ValueLocal	1
zttext	628a7b6dd	R-ValueRecord	2
zttext	628a7b6dd	R-WorkBuffer	5
zttext	628a7b6dd	R-WorkBuffer/onward	6
